no , model , rate
89 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
89 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
89 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
89 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
89 , Evaluation SSH Precision(RF): , 0.3902439024390244
89 , Evaluation SSH Precision(DT): , 0.32653061224489793
89 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
89 , Evaluation SSH Recall(RF): , 1.0
89 , Evaluation SSH Recall(DT): , 1.0
89 , Evaluation SSH Recall(Hybrid): , 1.0
89 , Evaluation False Positive Rate of total detection(RF): , 0.029002320185614848
89 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
89 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
89 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
90 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
90 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991712646936951
90 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.849911674263407
90 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9950222263382108
90 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949990739025746
90 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7679894424893499
90 , Test Dataset Total Detection Rate(RF): , 0.994740796393689
90 , Test Dataset Total Detection Rate(DT): , 0.9917355371900827
90 , Test Dataset Total Detection Rate(Hybrid): , 0.9917355371900827
90 , Test Dataset SSH Precision(RF): , 0.7741935483870968
90 , Test Dataset SSH Precision(DT): , 0.6857142857142857
90 , Test Dataset SSH Precision(Hybrid): , 0.6857142857142857
90 , Test Dataset SSH Recall(RF): , 1.0
90 , Test Dataset SSH Recall(DT): , 1.0
90 , Test Dataset SSH Recall(Hybrid): , 1.0
90 , Test Dataset False Positive Rate of total detection(RF): , 0.005355776587605203
90 , Test Dataset False Positive Rate of total detection(DT): , 0.008416220351951033
90 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.008416220351951033
90 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
90 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
90 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
90 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
90 , Evaluation SSH Precision(RF): , 0.38095238095238093
90 , Evaluation SSH Precision(DT): , 0.3137254901960784
90 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
90 , Evaluation SSH Recall(RF): , 1.0
90 , Evaluation SSH Recall(DT): , 1.0
90 , Evaluation SSH Recall(Hybrid): , 1.0
90 , Evaluation False Positive Rate of total detection(RF): , 0.030162412993039442
90 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
90 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
90 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
91 , Random Forest Model Accuracy Rate (n=100): , 0.9996946764660982
91 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993675441083463
91 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9331341460755022
91 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939803667345805
91 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9950916836451195
91 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
91 , Test Dataset Total Detection Rate(RF): , 0.9962935507783544
91 , Test Dataset Total Detection Rate(DT): , 0.9933283914010378
91 , Test Dataset Total Detection Rate(Hybrid): , 0.9933283914010378
91 , Test Dataset SSH Precision(RF): , 0.8461538461538461
91 , Test Dataset SSH Precision(DT): , 0.7333333333333333
91 , Test Dataset SSH Precision(Hybrid): , 0.7333333333333333
91 , Test Dataset SSH Recall(RF): , 0.9565217391304348
91 , Test Dataset SSH Recall(DT): , 0.9565217391304348
91 , Test Dataset SSH Recall(Hybrid): , 0.9565217391304348
91 , Test Dataset False Positive Rate of total detection(RF): , 0.0030165912518853697
91 , Test Dataset False Positive Rate of total detection(DT): , 0.006033182503770739
91 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.006033182503770739
91 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
91 , Evaluation Total Detection Rate(RF): , 0.9749430523917996
91 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
91 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
91 , Evaluation SSH Precision(RF): , 0.40625
91 , Evaluation SSH Precision(DT): , 0.32653061224489793
91 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
91 , Evaluation SSH Recall(RF): , 0.8125
91 , Evaluation SSH Recall(DT): , 1.0
91 , Evaluation SSH Recall(Hybrid): , 1.0
91 , Evaluation False Positive Rate of total detection(RF): , 0.022041763341067284
91 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
91 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
91 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
92 , Random Forest Model Accuracy Rate (n=100): , 0.9996074411706977
92 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990622205744444
92 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8634985715220378
92 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938182996851269
92 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949759214669384
92 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7679894424893499
92 , Test Dataset Total Detection Rate(RF): , 0.9954476479514416
92 , Test Dataset Total Detection Rate(DT): , 0.9893778452200304
92 , Test Dataset Total Detection Rate(Hybrid): , 0.9901365705614568
92 , Test Dataset SSH Precision(RF): , 0.7931034482758621
92 , Test Dataset SSH Precision(DT): , 0.6285714285714286
92 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
92 , Test Dataset SSH Recall(RF): , 1.0
92 , Test Dataset SSH Recall(DT): , 0.9565217391304348
92 , Test Dataset SSH Recall(Hybrid): , 1.0
92 , Test Dataset False Positive Rate of total detection(RF): , 0.004633204633204633
92 , Test Dataset False Positive Rate of total detection(DT): , 0.010038610038610039
92 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.010038610038610039
92 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
92 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
92 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
92 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
92 , Evaluation SSH Precision(RF): , 0.3611111111111111
92 , Evaluation SSH Precision(DT): , 0.3137254901960784
92 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
92 , Evaluation SSH Recall(RF): , 0.8125
92 , Evaluation SSH Recall(DT): , 1.0
92 , Evaluation SSH Recall(Hybrid): , 1.0
92 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
92 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
92 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
92 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
93 , Random Forest Model Accuracy Rate (n=100): , 0.9995202058752971
93 , Decision Tree Model Accuracy Rate (depth=4): , 0.998996794102894
93 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9087518810110571
93 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939109094276718
93 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9952074458233006
93 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
93 , Test Dataset Total Detection Rate(RF): , 0.9970348406226834
93 , Test Dataset Total Detection Rate(DT): , 0.9918458117123795
93 , Test Dataset Total Detection Rate(Hybrid): , 0.9925871015567087
93 , Test Dataset SSH Precision(RF): , 0.84
93 , Test Dataset SSH Precision(DT): , 0.6666666666666666
93 , Test Dataset SSH Precision(Hybrid): , 0.6774193548387096
93 , Test Dataset SSH Recall(RF): , 1.0
93 , Test Dataset SSH Recall(DT): , 0.9523809523809523
93 , Test Dataset SSH Recall(Hybrid): , 1.0
93 , Test Dataset False Positive Rate of total detection(RF): , 0.0030120481927710845
93 , Test Dataset False Positive Rate of total detection(DT): , 0.007530120481927711
93 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.007530120481927711
93 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
93 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
93 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
93 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
93 , Evaluation SSH Precision(RF): , 0.3939393939393939
93 , Evaluation SSH Precision(DT): , 0.35555555555555557
93 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
93 , Evaluation SSH Recall(RF): , 0.8125
93 , Evaluation SSH Recall(DT): , 1.0
93 , Evaluation SSH Recall(Hybrid): , 1.0
93 , Evaluation False Positive Rate of total detection(RF): , 0.02320185614849188
93 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
93 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
93 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
94 , Random Forest Model Accuracy Rate (n=100): , 0.9994329705798967
94 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990622205744444
94 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8487121889516498
94 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9937256899425819
94 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.994744397110576
94 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.733515465827005
94 , Test Dataset Total Detection Rate(RF): , 0.9946969696969697
94 , Test Dataset Total Detection Rate(DT): , 0.9893939393939394
94 , Test Dataset Total Detection Rate(Hybrid): , 0.9893939393939394
94 , Test Dataset SSH Precision(RF): , 0.7777777777777778
94 , Test Dataset SSH Precision(DT): , 0.6111111111111112
94 , Test Dataset SSH Precision(Hybrid): , 0.6111111111111112
94 , Test Dataset SSH Recall(RF): , 0.9545454545454546
94 , Test Dataset SSH Recall(DT): , 1.0
94 , Test Dataset SSH Recall(Hybrid): , 1.0
94 , Test Dataset False Positive Rate of total detection(RF): , 0.004622496147919877
94 , Test Dataset False Positive Rate of total detection(DT): , 0.01078582434514638
94 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.01078582434514638
94 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
94 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
94 , Evaluation Total Detection Rate(DT): , 0.9567198177676538
94 , Evaluation Total Detection Rate(Hybrid): , 0.9567198177676538
94 , Evaluation SSH Precision(RF): , 0.3611111111111111
94 , Evaluation SSH Precision(DT): , 0.2962962962962963
94 , Evaluation SSH Precision(Hybrid): , 0.2962962962962963
94 , Evaluation SSH Recall(RF): , 0.8125
94 , Evaluation SSH Recall(DT): , 1.0
94 , Evaluation SSH Recall(Hybrid): , 1.0
94 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
94 , Evaluation False Positive Rate of total detection(DT): , 0.04408352668213457
94 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04408352668213457
94 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
95 , Random Forest Model Accuracy Rate (n=100): , 0.999498397051447
95 , Decision Tree Model Accuracy Rate (depth=4): , 0.998996794102894
95 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8692124833707718
95 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.995045378773847
95 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9950685312094832
95 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
95 , Test Dataset Total Detection Rate(RF): , 0.9947643979057592
95 , Test Dataset Total Detection Rate(DT): , 0.9910246821241586
95 , Test Dataset Total Detection Rate(Hybrid): , 0.9917726252804787
95 , Test Dataset SSH Precision(RF): , 0.7666666666666667
95 , Test Dataset SSH Precision(DT): , 0.6666666666666666
95 , Test Dataset SSH Precision(Hybrid): , 0.6764705882352942
95 , Test Dataset SSH Recall(RF): , 1.0
95 , Test Dataset SSH Recall(DT): , 0.9565217391304348
95 , Test Dataset SSH Recall(Hybrid): , 1.0
95 , Test Dataset False Positive Rate of total detection(RF): , 0.00532724505327245
95 , Test Dataset False Positive Rate of total detection(DT): , 0.00837138508371385
95 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00837138508371385
95 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
95 , Evaluation Total Detection Rate(RF): , 0.9669703872437357
95 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
95 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
95 , Evaluation SSH Precision(RF): , 0.35555555555555557
95 , Evaluation SSH Precision(DT): , 0.32653061224489793
95 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
95 , Evaluation SSH Recall(RF): , 1.0
95 , Evaluation SSH Recall(DT): , 1.0
95 , Evaluation SSH Recall(Hybrid): , 1.0
95 , Evaluation False Positive Rate of total detection(RF): , 0.033642691415313224
95 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
95 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
95 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
96 , Random Forest Model Accuracy Rate (n=100): , 0.9996074411706977
96 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991494558698449
96 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8726582775390923
96 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.994235043526579
96 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
96 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
96 , Test Dataset Total Detection Rate(RF): , 0.9954545454545455
96 , Test Dataset Total Detection Rate(DT): , 0.990909090909091
96 , Test Dataset Total Detection Rate(Hybrid): , 0.990909090909091
96 , Test Dataset SSH Precision(RF): , 0.7777777777777778
96 , Test Dataset SSH Precision(DT): , 0.6363636363636364
96 , Test Dataset SSH Precision(Hybrid): , 0.6363636363636364
96 , Test Dataset SSH Recall(RF): , 1.0
96 , Test Dataset SSH Recall(DT): , 1.0
96 , Test Dataset SSH Recall(Hybrid): , 1.0
96 , Test Dataset False Positive Rate of total detection(RF): , 0.004618937644341801
96 , Test Dataset False Positive Rate of total detection(DT): , 0.009237875288683603
96 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009237875288683603
96 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
96 , Evaluation Total Detection Rate(RF): , 0.9681093394077449
96 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
96 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
96 , Evaluation SSH Precision(RF): , 0.36363636363636365
96 , Evaluation SSH Precision(DT): , 0.3404255319148936
96 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
96 , Evaluation SSH Recall(RF): , 1.0
96 , Evaluation SSH Recall(DT): , 1.0
96 , Evaluation SSH Recall(Hybrid): , 1.0
96 , Evaluation False Positive Rate of total detection(RF): , 0.03248259860788863
96 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
96 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
96 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
97 , Random Forest Model Accuracy Rate (n=100): , 0.999498397051447
97 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990840293982945
97 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8130983796043879
97 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9936562326356733
97 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9946054824967586
97 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7634052602333765
97 , Test Dataset Total Detection Rate(RF): , 0.9932985852568875
97 , Test Dataset Total Detection Rate(DT): , 0.9895755770662695
97 , Test Dataset Total Detection Rate(Hybrid): , 0.9895755770662695
97 , Test Dataset SSH Precision(RF): , 0.7142857142857143
97 , Test Dataset SSH Precision(DT): , 0.6060606060606061
97 , Test Dataset SSH Precision(Hybrid): , 0.6060606060606061
97 , Test Dataset SSH Recall(RF): , 0.9523809523809523
97 , Test Dataset SSH Recall(DT): , 0.9523809523809523
97 , Test Dataset SSH Recall(Hybrid): , 0.9523809523809523
97 , Test Dataset False Positive Rate of total detection(RF): , 0.006051437216338881
97 , Test Dataset False Positive Rate of total detection(DT): , 0.009833585476550681
97 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009833585476550681
97 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
97 , Evaluation Total Detection Rate(RF): , 0.9658314350797267
97 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
97 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
97 , Evaluation SSH Precision(RF): , 0.3333333333333333
97 , Evaluation SSH Precision(DT): , 0.3137254901960784
97 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
97 , Evaluation SSH Recall(RF): , 0.875
97 , Evaluation SSH Recall(DT): , 1.0
97 , Evaluation SSH Recall(Hybrid): , 1.0
97 , Evaluation False Positive Rate of total detection(RF): , 0.03248259860788863
